8255/3-C65.9,82553,C659
9250/3-C40.0,92503,C400
9687/3-C69.6,96873,C696
8453/2-C25.2,84532,C252
8890/3-C18.5,88903,C185
9837/3-C38.3,98373,C383
8510/3-C17.0,85103,C170
8000/3-C41.2,80003,C412
8310/3-C55.9,83103,C559
9691/3-C77.0,96913,C770
9705/3-C77.0,97053,C770
8033/3-C50.8,80333,C508
8123/3-C50.9,81233,C509
9364/3-C49.5,93643,C495
9041/3-C49.3,90413,C493
8255/3-C80.9,82553,C809
8074/3-C52.9,80743,C529
8854/3-C49.3,88543,C493
8722/3-C44.6,87223,C446
8910/3-C49.5,89103,C495
8070/2-C51.8,80702,C518
8140/3-C67.0,81403,C670
9690/3-C77.0,96903,C770
8122/3-C67.8,81223,C678
9180/3-C40.0,91803,C400
8000/3-C15.8,80003,C158
8980/3-C54.2,89803,C542
8480/3-C25.8,84803,C258
8560/3-C57.9,85603,C579
9717/3-C17.0,97173,C170
8521/3-C50.4,85213,C504
8800/3-C67.9,88003,C679
8772/3-C44.6,87723,C446
8936/3-C49.4,89363,C494
9667/3-C77.9,96673,C779
8858/3-C48.8,88583,C488
8071/3-C60.0,80713,C600
9596/3-C38.1,95963,C381
8858/3-C49.5,88583,C495
9390/1-C71.5,93901,C715
9581/3-C49.4,95813,C494
9699/3-C44.3,96993,C443
8721/3-C44.6,87213,C446
9651/3-C77.0,96513,C770
8246/3-C30.0,82463,C300
9150/3-C49.2,91503,C492
9540/3-C47.3,95403,C473
8000/3-C57.9,80003,C579
9712/3-C49.9,97123,C499
8071/3-C13.8,80713,C138
8575/3-C67.2,85753,C672
8640/3-C62.9,86403,C629
9761/3-C42.0,97613,C420
8045/3-C16.0,80453,C160
8323/3-C55.9,83233,C559
9080/3-C49.5,90803,C495
9691/3-C77.5,96913,C775
8525/3-C00.3,85253,C003
8524/2-C50.9,85242,C509
9714/3-C77.8,97143,C778
9041/3-C49.0,90413,C490
8070/3-C53.8,80703,C538
8070/3-C41.0,80703,C410
8720/3-C21.1,87203,C211
8804/3-C62.9,88043,C629
9695/3-C77.3,96953,C773
8070/3-C14.8,80703,C148
8453/3-C25.8,84533,C258
9140/3-C18.0,91403,C180
9690/3-C77.8,96903,C778
8512/3-C16.2,85123,C162
8130/2-C68.9,81302,C689
9735/3-C42.1,97353,C421
9370/3-C41.4,93703,C414
9080/3-C71.5,90803,C715
8522/3-C50.8,85223,C508
8890/3-C22.0,88903,C220
8852/3-C49.2,88523,C492
9691/3-C77.8,96913,C778
9140/3-C60.9,91403,C609
8070/3-C13.8,80703,C138
8510/3-C16.5,85103,C165
8075/3-C60.1,80753,C601
9680/3-C49.1,96803,C491
8935/3-C54.2,89353,C542
9701/3-C44.8,97013,C448
9522/3-C71.1,95223,C711
8010/3-C50.8,80103,C508
9971/3-C01.9,99713,C019
8800/3-C49.6,88003,C496
8246/3-C18.9,82463,C189
9364/3-C41.4,93643,C414
8523/2-C50.5,85232,C505
8263/3-C23.9,82633,C239
8522/2-C50.8,85222,C508
9506/1-C71.0,95061,C710
9971/3-C72.9,99713,C729
9751/3-C77.9,97513,C779
8896/3-C54.1,88963,C541
8520/3-C50.8,85203,C508
9691/3-C69.5,96913,C695
8560/3-C80.9,85603,C809
9505/1-C70.0,95051,C700
9702/3-C80.9,97023,C809
8900/3-C49.9,89003,C499
8832/3-C49.2,88323,C492
9726/3-C49.9,97263,C499
9687/3-C77.8,96873,C778
9751/3-C80.9,97513,C809
9699/3-C40.2,96993,C402
8246/3-C22.1,82463,C221
8481/3-C18.8,84813,C188
8144/2-C16.6,81442,C166
8140/3-C21.8,81403,C218
8851/3-C49.4,88513,C494
8240/3-C25.3,82403,C253
8890/3-C38.0,88903,C380
9591/3-C72.8,95913,C728
8010/3-C80.9,80103,C809
9451/3-C71.8,94513,C718
9699/3-C26.9,96993,C269
9687/3-C50.9,96873,C509
9971/3-C71.6,99713,C716
9421/3-C71.6,94213,C716
9080/0-C71.5,90800,C715
8244/3-C20.9,82443,C209
8723/3-C44.2,87233,C442
9100/3-C57.4,91003,C574
8210/3-C16.6,82103,C166
9122/0-C71.1,91220,C711
8041/3-C67.8,80413,C678
9699/3-C80.9,96993,C809
8806/3-C49.5,88063,C495
9718/3-C44.7,97183,C447
8480/3-C67.8,84803,C678
8253/3-C34.2,82533,C342
9591/3-C16.3,95913,C163
8070/3-C67.8,80703,C678
8770/3-C44.4,87703,C444
9702/3-C77.0,97023,C770
9699/3-C71.9,96993,C719
8811/3-C49.5,88113,C495
8890/3-C44.6,88903,C446
8721/3-C69.1,87213,C691
8507/3-C50.9,85073,C509
8075/3-C34.1,80753,C341
9364/3-C40.0,93643,C400
9653/3-C77.8,96533,C778
9717/3-C26.0,97173,C260
8852/3-C49.9,88523,C499
9220/3-C40.8,92203,C408
9260/3-C34.9,92603,C349
9065/3-C71.9,90653,C719
9688/3-C77.8,96883,C778
8503/3-C50.8,85033,C508
8770/2-C44.7,87702,C447
8140/3-C26.8,81403,C268
9699/3-C77.8,96993,C778
9084/0-C71.9,90840,C719
8070/2-C13.9,80702,C139
9971/3-C48.0,99713,C480
9140/3-C44.7,91403,C447
8503/2-C50.8,85032,C508
9814/3-C42.1,98143,C421
8004/3-C34.1,80043,C341
8452/3-C25.0,84523,C250
9500/3-C47.4,95003,C474
8160/3-C24.8,81603,C248
9220/3-C49.6,92203,C496
9393/3-C72.0,93933,C720
9540/0-C72.4,95400,C724
8441/3-C57.8,84413,C578
8010/3-C69.6,80103,C696
8210/3-C23.9,82103,C239
8051/3-C30.0,80513,C300
8013/3-C25.2,80133,C252
8801/3-C49.3,88013,C493
9751/3-C44.5,97513,C445
9679/3-C37.9,96793,C379
9351/0-C71.9,93510,C719
9837/3-C77.9,98373,C779
8071/3-C51.8,80713,C518
8481/3-C25.8,84813,C258
9698/3-C02.4,96983,C024
8574/3-C16.0,85743,C160
9084/0-C71.2,90840,C712
8890/3-C49.6,88903,C496
9680/3-C49.2,96803,C492
8140/3-C67.5,81403,C675
8083/3-C12.9,80833,C129
8083/3-C55.9,80833,C559
9220/3-C41.0,92203,C410
9570/0-C72.0,95700,C720
9718/3-C44.6,97183,C446
9421/3-C72.3,94213,C723
8070/2-C10.1,80702,C101
8800/3-C49.0,88003,C490
9680/3-C44.7,96803,C447
9673/3-C38.4,96733,C384
8246/3-C80.9,82463,C809
9083/3-C48.2,90833,C482
9380/3-C71.8,93803,C718
9869/3-C42.1,98693,C421
8851/3-C49.0,88513,C490
8144/2-C25.0,81442,C250
8033/3-C80.9,80333,C809
9192/3-C40.2,91923,C402
9726/3-C44.9,97263,C449
8323/3-C34.1,83233,C341
8033/3-C03.1,80333,C031
8490/3-C80.9,84903,C809
9823/3-C68.9,98233,C689
9530/3-C72.8,95303,C728
8051/2-C03.1,80512,C031
8720/3-C21.0,87203,C210
8255/3-C53.0,82553,C530
8051/2-C60.9,80512,C609
8013/3-C22.0,80133,C220
8854/3-C49.4,88543,C494
8070/3-C06.8,80703,C068
8574/3-C34.3,85743,C343
9695/3-C77.0,96953,C770
8520/2-C50.8,85202,C508
8720/3-C21.8,87203,C218
8252/2-C34.1,82522,C341
9120/3-C50.8,91203,C508
8010/2-C25.7,80102,C257
8832/3-C44.6,88323,C446
8142/3-C16.8,81423,C168
9133/3-C49.9,91333,C499
8811/3-C49.2,88113,C492
9698/3-C77.8,96983,C778
9040/3-C49.3,90403,C493
8013/3-C25.8,80133,C258
8858/3-C40.3,88583,C403
8145/3-C26.8,81453,C268
8680/1-C72.4,86801,C724
8720/2-C51.1,87202,C511
9052/3-C49.5,90523,C495
8770/3-C44.5,87703,C445
8800/3-C69.4,88003,C694
8850/3-C15.3,88503,C153
9971/3-C77.0,99713,C770
9240/3-C70.1,92403,C701
9260/3-C49.5,92603,C495
9080/3-C37.9,90803,C379
8041/3-C18.8,80413,C188
8801/3-C49.4,88013,C494
8246/3-C49.4,82463,C494
8510/3-C50.2,85103,C502
9120/3-C17.9,91203,C179
9823/3-C62.9,98233,C629
8560/3-C25.8,85603,C258
9699/3-C48.0,96993,C480
8050/2-C50.8,80502,C508
9971/3-C77.9,99713,C779
8070/3-C60.8,80703,C608
8521/3-C25.0,85213,C250
8201/2-C50.8,82012,C508
9133/3-C72.9,91333,C729
8801/3-C49.1,88013,C491
8771/3-C44.6,87713,C446
9680/3-C77.8,96803,C778
8071/3-C67.8,80713,C678
9161/1-C72.3,91611,C723
9590/3-C49.6,95903,C496
8140/2-C16.5,81402,C165
9716/3-C77.9,97163,C779
8070/3-C51.8,80703,C518
8503/2-C25.3,85032,C253
8680/3-C67.9,86803,C679
8802/3-C49.2,88023,C492
8046/3-C34.8,80463,C348
9506/1-C71.9,95061,C719
9731/3-C41.3,97313,C413
9150/1-C75.3,91501,C753
9040/3-C49.2,90403,C492
8074/3-C60.9,80743,C609
8144/3-C18.5,81443,C185
8400/3-C44.7,84003,C447
8901/3-C80.9,89013,C809
9673/3-C22.0,96733,C220
9421/3-C72.0,94213,C720
9597/3-C44.4,95973,C444
9591/3-C69.9,95913,C699
9490/3-C49.6,94903,C496
8140/3-C32.1,81403,C321
8810/3-C49.0,88103,C490
8210/2-C17.0,82102,C170
9242/3-C40.2,92423,C402
8721/3-C44.7,87213,C447
8575/3-C73.9,85753,C739
8140/3-C18.8,81403,C188
9061/3-C38.1,90613,C381
9687/3-C80.9,96873,C809
8013/3-C19.9,80133,C199
8255/3-C17.0,82553,C170
9411/3-C71.2,94113,C712
8801/3-C71.8,88013,C718
9684/3-C77.8,96843,C778
9699/3-C44.7,96993,C447
8144/3-C34.9,81443,C349
8071/3-C02.8,80713,C028
9490/3-C49.4,94903,C494
9673/3-C26.8,96733,C268
9702/3-C50.9,97023,C509
8550/3-C25.2,85503,C252
9596/3-C77.4,95963,C774
8900/3-C49.5,89003,C495
9663/3-C77.8,96633,C778
8070/2-C09.1,80702,C091
8441/3-C57.9,84413,C579
9687/3-C33.9,96873,C339
8246/3-C16.4,82463,C164
8000/3-C34.8,80003,C348
9691/3-C77.4,96913,C774
8010/3-C34.8,80103,C348
9581/3-C49.2,95813,C492
8802/3-C49.9,88023,C499
8261/3-C24.0,82613,C240
8480/3-C64.9,84803,C649
9751/3-C40.2,97513,C402
8982/3-C34.1,89823,C341
9181/3-C41.4,91813,C414
8035/3-C25.2,80353,C252
8033/3-C25.8,80333,C258
8920/3-C49.0,89203,C490
8255/3-C18.9,82553,C189
8070/3-C21.8,80703,C218
9590/3-C77.8,95903,C778
9421/3-C71.0,94213,C710
8070/3-C15.8,80703,C158
8052/3-C10.1,80523,C101
8070/3-C22.0,80703,C220
9837/3-C77.8,98373,C778
9673/3-C17.9,96733,C179
8430/3-C34.8,84303,C348
9382/3-C71.8,93823,C718
9698/3-C02.9,96983,C029
9751/3-C41.1,97513,C411
8120/2-C67.8,81202,C678
8801/3-C50.1,88013,C501
9186/3-C40.2,91863,C402
